5/25/2015 8:04:00,108,2
5/25/2015 8:14:00,36,2
5/25/2015 8:24:00,101,2
5/25/2015 8:34:00,100,2
5/25/2015 8:44:00,42,2
5/25/2015 8:54:00,78,2
5/25/2015 9:04:00,108,2
5/25/2015 9:14:00,53,2
5/25/2015 9:24:00,85,2
5/25/2015 9:34:00,118,2
5/25/2015 9:44:00,41,2
5/25/2015 9:54:00,46,2
5/25/2015 10:04:00,49,2
5/25/2015 10:14:00,18,2
5/25/2015 10:24:00,30,2
5/25/2015 10:34:00,18,2
5/25/2015 10:44:00,11,2
5/25/2015 10:54:00,17,2
5/25/2015 11:04:00,22,2
5/25/2015 11:14:00,13,2
5/25/2015 11:24:00,40,2
5/25/2015 11:34:00,41,2
5/25/2015 11:44:00,15,2
5/25/2015 11:54:00,43,2
5/25/2015 12:04:00,32,2
5/25/2015 12:14:00,12,2
5/25/2015 12:24:00,28,2
5/25/2015 12:34:00,50,2
5/25/2015 12:44:00,20,2
5/25/2015 12:54:00,33,2
5/25/2015 13:04:00,96,2
5/25/2015 13:14:00,81,2
5/25/2015 13:24:00,227,2
5/25/2015 13:34:00,210,2
5/25/2015 13:44:00,22,2
5/25/2015 13:54:00,77,2
5/25/2015 14:04:00,51,2
5/25/2015 14:14:00,36,2
5/25/2015 14:24:00,31,2
5/25/2015 14:34:00,41,2
5/25/2015 14:44:00,64,2
5/25/2015 14:54:00,479,2
5/25/2015 15:04:00,39,2
5/25/2015 15:14:00,21,2
5/25/2015 15:24:00,50,2
5/25/2015 15:34:00,288,2
5/25/2015 15:44:00,23,2
5/25/2015 15:54:00,71,2
5/25/2015 16:04:00,70,2
5/25/2015 16:14:00,41,2
5/25/2015 16:24:00,53,2
5/25/2015 16:34:00,63,2
5/25/2015 16:44:00,29,2
5/25/2015 16:54:00,82,2
5/25/2015 17:04:00,72,2
5/25/2015 17:14:00,35,2
5/25/2015 17:24:00,71,2
5/25/2015 17:34:00,22,2
5/25/2015 17:44:00,33,2
5/25/2015 17:54:00,43,2
5/25/2015 18:04:00,13,2
5/25/2015 18:14:00,33,2
5/25/2015 18:24:00,31,2
5/25/2015 18:34:00,41,2
5/25/2015 18:44:00,49,2
5/25/2015 18:54:00,43,2
5/25/2015 19:04:00,43,2
5/25/2015 19:14:00,53,2
5/25/2015 19:24:00,47,2
5/25/2015 19:34:00,40,2
5/25/2015 19:44:00,79,2
5/25/2015 19:54:00,46,2
5/25/2015 20:04:00,17,2
5/25/2015 20:14:00,46,2
5/25/2015 20:24:00,59,2
5/25/2015 20:34:00,62,2
5/25/2015 20:44:00,105,2
5/25/2015 20:54:00,91,2
5/25/2015 21:04:00,42,2
5/25/2015 21:14:00,94,2
5/25/2015 21:24:00,87,2
5/25/2015 21:34:00,51,2
5/25/2015 21:44:00,132,2
5/25/2015 21:54:00,114,2
5/25/2015 22:04:00,42,2
5/25/2015 22:14:00,132,2
5/25/2015 22:24:00,137,2
5/25/2015 22:34:00,54,2
5/25/2015 22:44:00,111,2
5/25/2015 22:54:00,117,2
5/25/2015 23:04:00,55,2
5/25/2015 23:14:00,115,2
5/25/2015 23:24:00,114,2
5/25/2015 23:34:00,28,2
5/25/2015 23:44:00,112,2
5/25/2015 23:54:00,96,2
5/26/2015 0:04:00,30,3
5/26/2015 0:14:00,105,3
5/26/2015 0:24:00,110,3
5/26/2015 0:34:00,32,3
5/26/2015 0:44:00,79,3
5/26/2015 0:54:00,87,3
5/26/2015 1:04:00,38,3
5/26/2015 1:14:00,47,3
5/26/2015 1:24:00,51,3
5/26/2015 1:34:00,28,3
5/26/2015 1:44:00,46,3
5/26/2015 1:54:00,44,3
5/26/2015 2:04:00,18,3
5/26/2015 2:14:00,47,3
5/26/2015 2:24:00,55,3
5/26/2015 2:34:00,0,3
5/26/2015 2:44:00,0,3
5/26/2015 2:54:00,0,3
5/26/2015 3:04:00,0,3
5/26/2015 3:14:00,0,3
5/26/2015 3:24:00,0,3
5/26/2015 3:34:00,0,3
5/26/2015 3:44:00,0,3
5/26/2015 3:54:00,0,3
5/26/2015 4:04:00,0,3
5/26/2015 4:14:00,0,3
5/26/2015 4:24:00,0,3
5/26/2015 4:34:00,0,3
5/26/2015 4:44:00,0,3
5/26/2015 4:54:00,0,3
5/26/2015 5:04:00,0,3
5/26/2015 5:14:00,0,3
5/26/2015 5:24:00,0,3
5/26/2015 5:34:00,0,3
5/26/2015 5:44:00,0,3
5/26/2015 5:54:00,0,3
5/26/2015 6:04:00,0,3
5/26/2015 6:14:00,0,3
5/26/2015 6:24:00,0,3
5/26/2015 6:34:00,0,3
5/26/2015 6:44:00,0,3
5/26/2015 6:54:00,0,3
5/26/2015 7:04:00,0,3
5/26/2015 7:14:00,0,3
5/26/2015 7:24:00,0,3
5/26/2015 7:34:00,0,3
5/26/2015 7:44:00,0,3
5/26/2015 7:54:00,0,3
5/26/2015 8:04:00,0,3
5/26/2015 8:14:00,0,3
5/26/2015 8:24:00,0,3
5/26/2015 8:34:00,0,3
5/26/2015 8:44:00,0,3
5/26/2015 8:54:00,0,3
5/26/2015 9:04:00,0,3
5/26/2015 9:14:00,0,3
5/26/2015 9:24:00,0,3
5/26/2015 9:34:00,0,3
5/26/2015 9:44:00,0,3
5/26/2015 9:54:00,0,3
5/26/2015 10:04:00,0,3
5/26/2015 10:14:00,0,3
5/26/2015 10:24:00,0,3
5/26/2015 10:34:00,0,3
5/26/2015 10:44:00,0,3
5/26/2015 10:54:00,0,3
5/26/2015 11:04:00,0,3
5/26/2015 11:14:00,0,3
5/26/2015 11:24:00,0,3
5/26/2015 11:34:00,0,3
5/26/2015 11:44:00,0,3
5/26/2015 11:54:00,0,3
5/26/2015 12:04:00,0,3
5/26/2015 12:14:00,0,3
5/26/2015 12:24:00,0,3
5/26/2015 12:34:00,0,3
5/26/2015 12:44:00,0,3
5/26/2015 12:54:00,0,3
5/26/2015 13:04:00,0,3
5/26/2015 13:14:00,0,3
5/26/2015 13:24:00,0,3
5/26/2015 13:34:00,0,3
5/26/2015 13:44:00,0,3
5/26/2015 13:54:00,0,3
5/26/2015 14:04:00,0,3
5/26/2015 14:14:00,0,3
5/26/2015 14:24:00,0,3
5/26/2015 14:34:00,0,3
5/26/2015 14:44:00,0,3
5/26/2015 14:54:00,0,3
5/26/2015 15:04:00,0,3
5/26/2015 15:14:00,0,3
5/26/2015 15:24:00,0,3
5/26/2015 15:34:00,0,3
5/26/2015 15:44:00,0,3
5/26/2015 15:54:00,0,3
5/26/2015 16:04:00,0,3
5/26/2015 16:14:00,0,3
5/26/2015 16:24:00,0,3
5/26/2015 16:34:00,0,3
5/26/2015 16:44:00,0,3
5/26/2015 16:54:00,0,3
5/26/2015 17:04:00,0,3
5/26/2015 17:14:00,0,3
5/26/2015 17:24:00,0,3
5/26/2015 17:34:00,0,3
5/26/2015 17:44:00,0,3
5/26/2015 17:54:00,0,3
5/26/2015 18:04:00,0,3
5/26/2015 18:14:00,0,3
5/26/2015 18:24:00,0,3
5/26/2015 18:34:00,0,3
5/26/2015 18:44:00,0,3
5/26/2015 18:54:00,0,3
5/26/2015 19:04:00,0,3
